"Region","Subregion","Country","Homicide","Year","value"
"Asia","Southern Asia","India","Count","2005",39506
"Asia","Southern Asia","Nepal","Rate","2005",3.34653559341169
"Asia","Southern Asia","Nepal","Count","2005",913
"Asia","Southern Asia","Pakistan","Rate","2005",6.07076925988107
"Asia","Southern Asia","Pakistan","Count","2005",9631
"Asia","Western Asia","Armenia","Rate","2005",1.79389514650252
"Asia","Western Asia","Armenia","Count","2005",55
"Asia","Western Asia","Georgia","Rate","2005",9.0015514832904
"Asia","Western Asia","Georgia","Count","2005",403
"Asia","Western Asia","Israel","Rate","2005",2.46798732756642
"Asia","Western Asia","Israel","Count","2005",163
"Asia","Western Asia","Qatar","Rate","2005",0.730828540316156
"Asia","Western Asia","Qatar","Count","2005",6
"Asia","Western Asia","Saudi Arabia","Rate","2005",1.23538358202672
"Asia","Western Asia","Saudi Arabia","Count","2005",297
"Asia","Western Asia","Syrian Arab Republic","Rate","2005",2.32632093642316
"Asia","Western Asia","Syrian Arab Republic","Count","2005",430
"Europe","Eastern Europe","Belarus","Rate","2005",8.39685939138342
"Europe","Eastern Europe","Belarus","Count","2005",825
"Europe","Eastern Europe","Bulgaria","Rate","2005",2.53258932061353
"Europe","Eastern Europe","Bulgaria","Count","2005",196
"Europe","Eastern Europe","Czech Republic","Rate","2005",0.88
"Europe","Eastern Europe","Czech Republic","Count","2005",89.9416144
"Europe","Eastern Europe","Hungary","Rate","2005",1.62586537676059
"Europe","Eastern Europe","Hungary","Count","2005",164
"Europe","Eastern Europe","Poland","Rate","2005",1.45421045019211
"Europe","Eastern Europe","Poland","Count","2005",555
"Europe","Eastern Europe","Republic of Moldova","Rate","2005",7.11464884960376
"Europe","Eastern Europe","Republic of Moldova","Count","2005",268
"Europe","Eastern Europe","Romania","Rate","2005",2.36
"Europe","Eastern Europe","Romania","Count","2005",513.8132764
"Europe","Eastern Europe","Russian Federation","Rate","2005",24.9
"Europe","Eastern Europe","Russian Federation","Count","2005",35816.946591
"Europe","Eastern Europe","Slovakia","Rate","2005",1.9573461045858
"Europe","Eastern Europe","Slovakia","Count","2005",106
"Europe","Eastern Europe","Ukraine","Rate","2005",8.61181119815483
"Europe","Eastern Europe","Ukraine","Count","2005",4041
"Europe","Northern Europe","Denmark","Rate","2005",0.977960100704057
"Europe","Northern Europe","Denmark","Count","2005",53
"Europe","Northern Europe","Estonia","Rate","2005",8.39613718247927
"Europe","Northern Europe","Estonia","Count","2005",113
"Europe","Northern Europe","Finland","Rate","2005",2.2309757830439
"Europe","Northern Europe","Finland","Count","2005",117
"Europe","Northern Europe","Greenland","Rate","2005",19.234131841231
"Europe","Northern Europe","Greenland","Count","2005",11
"Europe","Northern Europe","Ireland","Rate","2005",1.25058861839298
"Europe","Northern Europe","Ireland","Count","2005",52
"Europe","Northern Europe","Latvia","Rate","2005",10.37
"Europe","Northern Europe","Latvia","Count","2005",239.0832536
"Europe","Northern Europe","Lithuania","Rate","2005",8.9
"Europe","Northern Europe","Lithuania","Count","2005",304.001572
"Europe","Northern Europe","Norway","Rate","2005",0.713776183148912
"Europe","Northern Europe","Norway","Count","2005",33
"Europe","Northern Europe","Sweden","Rate","2005",0.96
"Europe","Northern Europe","Sweden","Count","2005",86.681712
"Europe","Northern Europe","United Kingdom (England and Wales)","Rate","2005",1.32731765763067
"Europe","Northern Europe","United Kingdom (England and Wales)","Count","2005",709
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Rate","2005",1.68213457076566
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Count","2005",29
"Europe","Northern Europe","United Kingdom (Scotland)","Rate","2005",1.84494602551521
"Europe","Northern Europe","United Kingdom (Scotland)","Count","2005",94
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Rate","2005",1.38199719756881
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Count","2005",832
"Europe","Southern Europe","Albania","Rate","2005",4.16958431472404
"Europe","Southern Europe","Albania","Count","2005",131
"Europe","Southern Europe","Croatia","Rate","2005",1.53084678790073
"Europe","Southern Europe","Croatia","Count","2005",68
"Europe","Southern Europe","Greece","Rate","2005",0.96
"Europe","Southern Europe","Greece","Count","2005",107.3578944
"Europe","Southern Europe","Italy","Rate","2005",1.03969228108248
"Europe","Southern Europe","Italy","Count","2005",610
"Europe","Southern Europe","Portugal","Rate","2005",1.28038993659035
"Europe","Southern Europe","Portugal","Count","2005",135
"Europe","Southern Europe","Serbia","Rate","2005",1.89
"Europe","Southern Europe","Serbia","Count","2005",186.2812728
"Europe","Southern Europe","Slovenia","Rate","2005",0.998959084633812
"Europe","Southern Europe","Slovenia","Count","2005",20
"Europe","Southern Europe","Spain","Rate","2005",0.84
"Europe","Southern Europe","Spain","Count","2005",364.5217044
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Rate","2005",2.60044973060813
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Count","2005",53
"Europe","Western Europe","Austria","Rate","2005",0.655961058264405
"Europe","Western Europe","Austria","Count","2005",54
"Europe","Western Europe","Belgium","Rate","2005",2.12210067994602
"Europe","Western Europe","Belgium","Count","2005",221
"Europe","Western Europe","France","Rate","2005",0.71
"Europe","Western Europe","France","Count","2005",433.0751926
"Europe","Western Europe","Germany","Rate","2005",1.05281344767219
"Europe","Western Europe","Germany","Count","2005",869
"Europe","Western Europe","Netherlands","Rate","2005",1.12
"Europe","Western Europe","Netherlands","Count","2005",182.6211184
"Europe","Western Europe","Switzerland","Rate","2005",1.01146229531543
"Europe","Western Europe","Switzerland","Count","2005",75
"Oceania","Australia and New Zealand","Australia","Rate","2005",1.26938881134236
"Oceania","Australia and New Zealand","Australia","Count","2005",259
"Oceania","Australia and New Zealand","New Zealand","Rate","2005",1.47552669651101
"Oceania","Australia and New Zealand","New Zealand","Count","2005",61
"Africa","Eastern Africa","Mauritius","Rate","2006",3.9473144051713
"Africa","Eastern Africa","Mauritius","Count","2006",50
"Africa","Northern Africa","Egypt","Rate","2006",0.386404628396985
"Africa","Northern Africa","Egypt","Count","2006",292
"Africa","Northern Africa","Morocco","Rate","2006",1.62203972863862
"Africa","Northern Africa","Morocco","Count","2006",498
"Africa","Southern Africa","South Africa","Rate","2006",39.7302645673119
"Africa","Southern Africa","South Africa","Count","2006",19202
"Africa","Western Africa","Nigeria","Rate","2006",1.39529426822393
"Africa","Western Africa","Nigeria","Count","2006",2000
"Americas","Caribbean","Bahamas","Rate","2006",19.1319052291817
"Americas","Caribbean","Bahamas","Count","2006",62
"Americas","Caribbean","Barbados","Rate","2006",12.9121750743372
"Americas","Caribbean","Barbados","Count","2006",35
"Americas","Caribbean","Cuba","Rate","2006",5.49945152791458
"Americas","Caribbean","Cuba","Count","2006",619.520033939472
"Americas","Caribbean","Dominica","Rate","2006",7.27802037845706
"Americas","Caribbean","Dominica","Count","2006",5
"Americas","Caribbean","Dominican Republic","Rate","2006",22.8126727376325
"Americas","Caribbean","Dominican Republic","Count","2006",2144
"Americas","Caribbean","Grenada","Rate","2006",11.6463018139115
"Americas","Caribbean","Grenada","Count","2006",12
"Americas","Caribbean","Jamaica","Rate","2006",49.6971072574837
"Americas","Caribbean","Jamaica","Count","2006",1340
"Americas","Caribbean","Puerto Rico","Rate","2006",19.8245632169011
"Americas","Caribbean","Puerto Rico","Count","2006",748
"Americas","Caribbean","Saint Kitts and Nevis","Rate","2006",34.1290076489129
"Americas","Caribbean","Saint Kitts and Nevis","Count","2006",17
"Americas","Caribbean","Saint Lucia","Rate","2006",23.3530137363624
"Americas","Caribbean","Saint Lucia","Count","2006",39
"Americas","Caribbean","Saint Vincent and the Grenadines","Rate","2006",11.9355845682073
"Americas","Caribbean","Saint Vincent and the Grenadines","Count","2006",13
"Americas","Caribbean","Trinidad and Tobago","Rate","2006",30.2
"Americas","Caribbean","Trinidad and Tobago","Count","2006",398.766236
"Americas","Central America","Belize","Rate","2006",32.0518403678994
"Americas","Central America","Belize","Count","2006",92
"Americas","Central America","Costa Rica","Rate","2006",8.01037012017837
"Americas","Central America","Costa Rica","Count","2006",351
"Americas","Central America","El Salvador","Rate","2006",64.663896720826
"Americas","Central America","El Salvador","Count","2006",3928
"Americas","Central America","Guatemala","Rate","2006",45.1480118303902
"Americas","Central America","Guatemala","Count","2006",5885
"Americas","Central America","Honduras","Rate","2006",43.0051202882283
"Americas","Central America","Honduras","Count","2006",3018
"Americas","Central America","Mexico","Rate","2006",11.2
"Americas","Central America","Mexico","Count","2006",12077.549008
"Americas","Central America","Nicaragua","Rate","2006",13.1427405380915
"Americas","Central America","Nicaragua","Count","2006",722
"Americas","Central America","Panama","Rate","2006",11.2609091954885
"Americas","Central America","Panama","Count","2006",371
"Americas","Northern America","Bermuda","Rate","2006",4.66359905484392
"Americas","Northern America","Bermuda","Count","2006",3
"Americas","Northern America","Canada","Rate","2006",1.85730173043515
"Americas","Northern America","Canada","Count","2006",606
"Americas","Northern America","United States of America","Rate","2006",5.68491984379857
"Americas","Northern America","United States of America","Count","2006",17030
"Americas","South America","Argentina","Rate","2006",5.25832279490619
"Americas","South America","Argentina","Count","2006",2052
"Americas","South America","Bolivia (Plurinational State of)","Rate","2006",5.69484648627972
"Americas","South America","Bolivia (Plurinational State of)","Count","2006",530
"Americas","South America","Brazil","Rate","2006",31.2
"Americas","South America","Brazil","Count","2006",58642.961832
"Americas","South America","Chile","Rate","2006",5.6
"Americas","South America","Chile","Count","2006",922.245912
"Americas","South America","Colombia","Rate","2006",40.0008787881146
"Americas","South America","Colombia","Count","2006",17479
"Americas","South America","Ecuador","Rate","2006",21.2
"Americas","South America","Ecuador","Count","2006",2891.618096
"Americas","South America","Guyana","Rate","2006",21.782096185995
"Americas","South America","Guyana","Count","2006",163
"Americas","South America","Peru","Rate","2006",2.7
"Americas","South America","Peru","Count","2006",752.392449
"Americas","South America","Suriname","Rate","2006",12.2793431739725
"Americas","South America","Suriname","Count","2006",62
"Americas","South America","Uruguay","Rate","2006",6.10076602179867
"Americas","South America","Uruguay","Count","2006",203
"Americas","South America","Venezuela (Bolivarian Republic of)","Rate","2006",45.1808988709788
"Americas","South America","Venezuela (Bolivarian Republic of)","Count","2006",12257
"Asia","Central Asia","Kazakhstan","Rate","2006",11.4940029060235
"Asia","Central Asia","Kazakhstan","Count","2006",1760
"Asia","Central Asia","Kyrgyzstan","Rate","2006",8.77309625778268
"Asia","Central Asia","Kyrgyzstan","Count","2006",446
"Asia","Central Asia","Tajikistan","Rate","2006",4.33740804465047
"Asia","Central Asia","Tajikistan","Count","2006",283
"Asia","Central Asia","Turkmenistan","Rate","2006",4.35249186406814
"Asia","Central Asia","Turkmenistan","Count","2006",209
"Asia","Central Asia","Uzbekistan","Rate","2006",3.28453841878048
"Asia","Central Asia","Uzbekistan","Count","2006",861
"Asia","Eastern Asia","China","Rate","2006",1.3672032764693
"Asia","Eastern Asia","China","Count","2006",17973
"Asia","Eastern Asia","Taiwan Province of China","Rate","2006",4.02596075881623
"Asia","Eastern Asia","Taiwan Province of China","Count","2006",921
"Asia","Eastern Asia","Japan","Rate","2006",0.491179169246864
"Asia","Eastern Asia","Japan","Count","2006",621.1687
"Asia","Eastern Asia","Republic of Korea","Rate","2006",2.27216312658786
"Asia","Eastern Asia","Republic of Korea","Count","2006",1074
"Asia","South-Eastern Asia","Cambodia","Rate","2006",NA
"Asia","South-Eastern Asia","Cambodia","Count","2006",NA
"Asia","South-Eastern Asia","Myanmar","Rate","2006",1.66719314494809
"Asia","South-Eastern Asia","Myanmar","Count","2006",777
"Asia","South-Eastern Asia","Philippines","Rate","2006",7.11233348762903
"Asia","South-Eastern Asia","Philippines","Count","2006",6196
"Asia","South-Eastern Asia","Singapore","Rate","2006",0.385491461931017
"Asia","South-Eastern Asia","Singapore","Count","2006",17
"Asia","South-Eastern Asia","Thailand","Rate","2006",6.96678357396235
"Asia","South-Eastern Asia","Thailand","Count","2006",4687
"Asia","Southern Asia","Bhutan","Rate","2006",1.3339637547226
"Asia","Southern Asia","Bhutan","Count","2006",9
"Asia","Southern Asia","India","Rate","2006",3.46565811322556
"Asia","Southern Asia","India","Count","2006",40099
"Asia","Southern Asia","Nepal","Rate","2006",2.27422439696677
"Asia","Southern Asia","Nepal","Count","2006",633
"Asia","Southern Asia","Pakistan","Rate","2006",6.22115857141297
"Asia","Southern Asia","Pakistan","Count","2006",10048
"Asia","Western Asia","Armenia","Rate","2006",2.44312088822754
"Asia","Western Asia","Armenia","Count","2006",75
"Asia","Western Asia","Georgia","Rate","2006",7.27014906056394
"Asia","Western Asia","Georgia","Count","2006",323
"Asia","Western Asia","Israel","Rate","2006",2.79786823165698
"Asia","Western Asia","Israel","Count","2006",189
"Asia","Western Asia","Qatar","Rate","2006",0.204428744316881
"Asia","Western Asia","Qatar","Count","2006",2
"Asia","Western Asia","Saudi Arabia","Rate","2006",1.02824919082837
"Asia","Western Asia","Saudi Arabia","Count","2006",255
"Asia","Western Asia","Syrian Arab Republic","Rate","2006",2.35720329350981
"Asia","Western Asia","Syrian Arab Republic","Count","2006",446
"Europe","Eastern Europe","Belarus","Rate","2006",7.50755127713778
